@RELATION P1Mario-data-training-T3Original

@ATTRIBUTE MergedObs[7][9] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[8][9] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[8][10] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[9][10] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[9][11] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[10][9] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[10][10] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE distanceEnemy NUMERIC
@ATTRIBUTE distanceCoin NUMERIC
@ATTRIBUTE isOnGround {Ground, Air}
@ATTRIBUTE isDanger {Enemy, NoEnemy}
@ATTRIBUTE isEnemyBelow {Enemy, NoEnemy}
@ATTRIBUTE isCoin {Coin, NoCoin}
@ATTRIBUTE action {move, jump, move_jump, still}
@ATTRIBUTE reward NUMERIC
@ATTRIBUTE futureReward NUMERIC

@data
0,0,0,0,0,80,0,100,1414,Ground,NoEnemy,Enemy,NoCoin,move,105,89
0,0,0,0,0,80,0,100,316,Air,NoEnemy,Enemy,NoCoin,move_jump,89,141
0,0,0,0,-24,-60,-60,900,360,Air,NoEnemy,NoEnemy,NoCoin,move_jump,99,141
0,0,0,0,0,0,0,905,316,Air,NoEnemy,NoEnemy,NoCoin,move_jump,99,141
0,0,0,0,0,0,80,141,806,Ground,Enemy,NoEnemy,NoCoin,move,131,151
0,0,0,80,0,-60,-60,223,894,Air,Enemy,NoEnemy,NoCoin,move_jump,131,151
0,0,0,0,0,0,80,141,700,Air,Enemy,NoEnemy,NoCoin,move_jump,141,263
0,0,2,2,2,-24,-24,509,905,Ground,NoEnemy,NoEnemy,Coin,move,215,295
0,0,0,0,0,80,-60,100,948,Ground,NoEnemy,Enemy,NoCoin,move,295,305
0,0,0,-60,-60,-60,-60,1414,670,Air,NoEnemy,NoEnemy,NoCoin,move_jump,305,305
0,0,0,0,0,0,-60,1414,948,Air,NoEnemy,NoEnemy,NoCoin,move_jump,305,305
0,0,0,0,0,0,80,141,761,Ground,Enemy,NoEnemy,NoCoin,move,305,389
-24,0,2,2,0,-24,-24,316,700,Ground,NoEnemy,NoEnemy,Coin,move,363,453
0,0,0,0,2,80,-24,100,921,Air,NoEnemy,Enemy,NoCoin,move_jump,553,553
0,0,0,0,2,0,0,100,824,Air,NoEnemy,NoEnemy,NoCoin,move_jump,553,553
0,0,0,-24,-24,0,2,670,707,Air,NoEnemy,NoEnemy,NoCoin,move_jump,553,553
0,0,-60,-60,-60,80,-60,100,921,Air,NoEnemy,Enemy,NoCoin,move_jump,553,563
0,0,0,80,0,-60,-60,412,984,Air,Enemy,NoEnemy,NoCoin,move_jump,563,637
0,0,2,2,2,0,-24,721,141,Ground,NoEnemy,NoEnemy,Coin,move,679,775
0,0,2,-24,0,-60,-60,670,223,Air,NoEnemy,NoEnemy,NoCoin,move_jump,679,775
0,0,2,-24,0,-60,-60,670,223,Ground,NoEnemy,NoEnemy,NoCoin,move,679,775
0,0,0,0,0,0,80,141,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,775,795
0,0,0,0,0,80,0,100,781,Air,NoEnemy,Enemy,NoCoin,move_jump,785,859
-24,0,2,2,2,-24,0,854,800,Ground,NoEnemy,NoEnemy,Coin,move,843,907
-24,0,2,0,2,-24,0,854,800,Ground,NoEnemy,NoEnemy,NoCoin,move,859,907
-24,2,2,2,0,0,-24,761,800,Ground,NoEnemy,NoEnemy,Coin,move,859,907
2,0,2,-24,-24,-60,-60,728,900,Air,NoEnemy,NoEnemy,NoCoin,move_jump,859,907
0,0,0,0,0,80,0,100,640,Air,NoEnemy,Enemy,NoCoin,move_jump,907,917
0,0,0,0,0,-60,-60,700,721,Air,NoEnemy,NoEnemy,NoCoin,move_jump,917,917
0,0,0,0,0,0,0,509,583,Air,NoEnemy,NoEnemy,NoCoin,move_jump,917,917
0,0,0,80,0,-60,-60,100,800,Ground,Enemy,NoEnemy,NoCoin,move_jump,1013,1013
0,0,0,80,0,-60,-60,100,800,Air,Enemy,NoEnemy,NoCoin,move_jump,1013,1013
0,0,0,0,-60,80,0,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,1013,1013
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,-1,-1
0,0,0,80,-85,-60,-60,100,1131,Ground,Enemy,NoEnemy,NoCoin,move,-1,-1
0,0,-85,-85,-85,80,-85,100,989,Air,NoEnemy,Enemy,NoCoin,move_jump,-1,-1
0,0,2,2,2,-24,0,761,900,Ground,NoEnemy,NoEnemy,Coin,move,47,159
0,0,0,0,2,-24,0,854,900,Ground,NoEnemy,NoEnemy,NoCoin,move,79,159
0,0,2,2,2,0,-24,761,900,Ground,NoEnemy,NoEnemy,Coin,move,79,159
0,0,2,-24,-24,-60,-60,728,600,Air,NoEnemy,NoEnemy,NoCoin,move_jump,79,159
0,0,0,0,0,80,0,100,1081,Air,NoEnemy,Enemy,NoCoin,move_jump,159,249
0,0,0,0,0,0,0,200,1000,Air,NoEnemy,NoEnemy,NoCoin,move_jump,159,249
0,0,0,0,0,0,0,300,900,Air,NoEnemy,NoEnemy,NoCoin,move_jump,159,265
0,0,0,0,2,0,80,141,921,Air,Enemy,NoEnemy,NoCoin,move_jump,159,297
0,0,0,2,2,0,80,141,806,Air,Enemy,NoEnemy,Coin,move_jump,361,451
0,0,2,2,2,-24,-24,707,905,Ground,NoEnemy,NoEnemy,Coin,move,419,579
0,0,0,0,0,80,0,100,447,Air,NoEnemy,Enemy,NoCoin,move_jump,579,691
0,0,0,0,0,0,0,223,984,Air,NoEnemy,NoEnemy,NoCoin,move_jump,579,691
0,0,0,0,0,0,0,300,854,Air,NoEnemy,NoEnemy,NoCoin,move_jump,579,691
0,0,0,2,2,-24,0,583,412,Ground,NoEnemy,NoEnemy,Coin,move,675,787
0,0,0,0,0,80,0,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,803,803
0,0,0,0,0,0,0,200,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,803,803
0,0,0,0,0,0,0,316,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,803,803
0,0,0,0,0,0,80,100,948,Air,Enemy,NoEnemy,NoCoin,move_jump,803,813
0,0,0,80,-60,-60,-60,141,894,Air,Enemy,NoEnemy,NoCoin,move_jump,813,813
0,0,0,0,0,80,0,100,447,Air,NoEnemy,Enemy,NoCoin,move_jump,813,909
0,0,2,2,2,-24,-24,600,905,Ground,NoEnemy,NoEnemy,Coin,move,845,1005
0,0,2,2,2,-24,-24,608,905,Ground,NoEnemy,NoEnemy,Coin,move,845,1015
0,0,0,0,2,-24,-24,608,921,Ground,NoEnemy,NoEnemy,NoCoin,move,877,1015
0,0,2,2,2,-24,0,509,905,Ground,NoEnemy,NoEnemy,Coin,move,877,1047
0,0,0,0,2,80,0,100,900,Air,NoEnemy,Enemy,NoCoin,move_jump,1005,1175
0,0,2,0,-24,-60,-60,1414,905,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1015,1175
0,0,0,0,0,0,0,1414,800,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1047,1175
0,0,2,2,2,-24,-24,761,800,Ground,NoEnemy,NoEnemy,Coin,move,1111,1185
0,0,0,0,0,0,80,100,728,Air,Enemy,NoEnemy,NoCoin,move_jump,1175,1259
0,0,0,0,0,0,80,100,728,Air,Enemy,NoEnemy,NoCoin,move_jump,1175,1291
0,0,0,0,-60,80,0,0,424,Ground,NoEnemy,Enemy,NoCoin,move,1249,1403
0,0,0,0,-60,-60,-60,806,500,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1259,1403
0,0,0,0,-60,0,0,800,424,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1259,1403
-24,0,2,0,2,-24,0,447,141,Ground,NoEnemy,NoEnemy,Coin,move,1339,1403
0,0,2,2,2,80,-24,100,141,Air,NoEnemy,Enemy,Coin,move_jump,1403,1509
-24,0,2,2,2,-24,-24,824,141,Ground,NoEnemy,NoEnemy,Coin,move,1435,1509
-24,0,2,2,2,-24,-24,824,141,Ground,NoEnemy,NoEnemy,Coin,move,1435,1509
-24,0,0,0,0,-24,-24,632,1414,Ground,NoEnemy,NoEnemy,NoCoin,move,1499,1509
0,0,0,0,0,-60,80,141,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,1499,1509
0,0,0,0,0,-60,80,141,1414,Ground,Enemy,NoEnemy,NoCoin,move,1499,1509
0,0,0,0,0,80,0,100,1414,Ground,NoEnemy,Enemy,NoCoin,move,1499,1509
0,0,0,0,0,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1509,1509
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1509,1509
0,0,0,0,0,80,0,100,1029,Air,NoEnemy,Enemy,NoCoin,move_jump,1509,1647
0,0,2,2,2,-24,-24,806,905,Ground,NoEnemy,NoEnemy,Coin,move,1519,1711
0,0,0,0,2,-24,-24,806,905,Ground,NoEnemy,NoEnemy,NoCoin,move,1551,1711
0,0,2,2,2,-24,-24,721,900,Ground,NoEnemy,NoEnemy,Coin,move,1551,1711
0,0,0,0,2,-24,-24,670,900,Ground,NoEnemy,NoEnemy,NoCoin,move,1583,1711
0,0,0,80,0,-60,-60,100,538,Ground,Enemy,NoEnemy,NoCoin,move,1727,1775
0,0,0,80,0,-60,-60,100,538,Ground,Enemy,NoEnemy,NoCoin,move_jump,1727,1775
3,0,0,0,0,80,0,100,412,Air,NoEnemy,Enemy,NoCoin,move_jump,1727,1775
0,0,0,0,-24,-60,-60,0,509,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1727,1775
0,0,0,-24,0,-60,-60,447,500,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1727,1775
0,0,0,0,0,80,0,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,1775,1785
0,0,2,2,2,-24,-24,509,608,Ground,NoEnemy,NoEnemy,Coin,move,1811,1923
0,0,2,2,2,-24,-24,509,608,Ground,NoEnemy,NoEnemy,Coin,move,1811,1923
0,0,2,2,2,-24,-24,509,608,Ground,NoEnemy,NoEnemy,Coin,move,1811,1923
0,0,0,0,2,-24,-24,509,608,Ground,NoEnemy,NoEnemy,NoCoin,move,1843,1923
0,0,0,0,0,-24,80,141,600,Ground,Enemy,NoEnemy,NoCoin,move,1923,2029
0,0,0,0,0,-24,80,141,600,Ground,Enemy,NoEnemy,NoCoin,move,1923,2029
0,0,0,0,0,80,0,100,447,Ground,NoEnemy,Enemy,NoCoin,move,1923,2029
0,0,0,0,-60,-60,-60,1414,500,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1933,2029
0,0,0,0,0,0,0,1414,447,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1933,2029
0,0,0,80,80,-60,-60,100,1081,Air,Enemy,NoEnemy,NoCoin,move_jump,2029,2071
0,0,2,2,2,-24,-24,1414,700,Ground,NoEnemy,NoEnemy,Coin,move,2135,2199
0,0,0,0,0,0,0,1204,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,-1,-1
0,0,0,80,0,-60,-60,100,781,Air,Enemy,NoEnemy,NoCoin,move_jump,-1,-1
0,0,0,0,2,80,-24,100,223,Air,NoEnemy,Enemy,NoCoin,move_jump,79,185
0,0,2,2,2,-24,-24,538,141,Ground,NoEnemy,NoEnemy,Coin,move,79,185
0,0,2,2,2,-24,-24,538,141,Ground,NoEnemy,NoEnemy,Coin,move,79,185
0,0,0,0,2,-24,-24,632,223,Ground,NoEnemy,NoEnemy,NoCoin,move,111,185
0,0,2,2,2,-24,-24,538,141,Ground,NoEnemy,NoEnemy,Coin,move,111,185
0,0,0,0,0,80,0,0,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,175,185
0,0,0,80,-60,-60,-60,141,948,Air,Enemy,NoEnemy,NoCoin,move_jump,175,185
0,0,0,0,-60,-60,-60,316,948,Air,NoEnemy,NoEnemy,NoCoin,move_jump,185,217
0,0,0,0,80,0,-60,200,824,Air,NoEnemy,NoEnemy,NoCoin,move_jump,185,227
0,0,0,0,0,0,80,141,806,Air,Enemy,NoEnemy,NoCoin,move_jump,185,243
0,0,0,2,2,0,2,100,141,Ground,NoEnemy,NoEnemy,Coin,move,185,301
0,0,2,2,2,80,0,0,223,Air,NoEnemy,Enemy,Coin,move_jump,185,301
0,0,2,2,2,0,-24,400,223,Air,NoEnemy,NoEnemy,Coin,move_jump,217,301
0,0,2,-24,-24,-60,-60,412,316,Air,NoEnemy,NoEnemy,NoCoin,move_jump,227,301
0,0,0,0,0,80,0,100,538,Air,NoEnemy,Enemy,NoCoin,move_jump,291,365
0,0,2,2,0,-24,-24,447,141,Ground,NoEnemy,NoEnemy,Coin,move,333,375
0,0,2,2,0,-24,-24,500,141,Ground,NoEnemy,NoEnemy,Coin,move,333,375
0,0,0,0,0,-24,-24,583,1414,Ground,NoEnemy,NoEnemy,NoCoin,move,365,375
0,0,0,80,80,-60,-60,100,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,365,333
0,0,0,80,80,-60,-60,100,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,365,333
0,0,2,2,2,-24,-24,412,608,Ground,NoEnemy,NoEnemy,Coin,move,381,477
0,0,0,0,2,80,-24,100,538,Air,NoEnemy,Enemy,NoCoin,move_jump,477,551
0,0,2,2,2,-24,-24,412,509,Ground,NoEnemy,NoEnemy,Coin,move,477,551
0,0,2,2,2,-24,-24,412,509,Ground,NoEnemy,NoEnemy,Coin,move,477,551
0,0,0,0,2,-24,-24,412,538,Ground,NoEnemy,NoEnemy,NoCoin,move,509,551
0,0,0,0,0,-24,80,141,509,Ground,Enemy,NoEnemy,NoCoin,move,541,551
0,0,0,0,0,80,0,100,707,Air,NoEnemy,Enemy,NoCoin,move_jump,551,615
0,0,0,0,0,0,0,200,1029,Air,NoEnemy,NoEnemy,NoCoin,move_jump,551,615
0,0,0,0,0,0,0,300,943,Air,NoEnemy,NoEnemy,NoCoin,move_jump,551,615
0,0,2,2,2,-24,0,905,500,Ground,NoEnemy,NoEnemy,Coin,move,583,695
0,0,0,0,0,80,80,100,1414,Ground,Enemy,Enemy,NoCoin,move,759,769
0,0,0,80,80,-60,-60,0,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,759,769
0,0,0,0,80,-60,-60,0,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,769,769
0,0,0,0,0,0,80,141,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,769,769
0,0,2,2,2,-24,0,608,509,Ground,NoEnemy,NoEnemy,Coin,move,801,945
0,0,0,0,0,0,0,1204,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,-1,-1
0,0,0,0,0,80,0,100,921,Air,NoEnemy,Enemy,NoCoin,move_jump,-1,9
0,0,0,0,0,0,80,141,848,Air,Enemy,NoEnemy,NoCoin,move_jump,9,9
0,0,2,2,0,-24,0,500,900,Ground,NoEnemy,NoEnemy,Coin,move,337,369
0,0,2,2,0,-24,0,500,900,Ground,NoEnemy,NoEnemy,Coin,move,337,369
0,0,2,0,0,-24,0,500,900,Ground,NoEnemy,NoEnemy,NoCoin,move,353,369
0,0,0,0,0,0,80,141,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,369,379
0,0,0,0,0,80,0,200,1414,Ground,NoEnemy,Enemy,NoCoin,move,489,499
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,-1,-1
0,0,2,2,0,80,0,100,141,Air,NoEnemy,Enemy,Coin,move_jump,31,73
0,0,0,0,-60,0,80,141,565,Air,Enemy,NoEnemy,NoCoin,move_jump,83,243
0,0,2,2,2,-24,-24,921,905,Ground,NoEnemy,NoEnemy,Coin,move,83,243
0,0,0,0,2,-24,-24,921,905,Ground,NoEnemy,NoEnemy,NoCoin,move,115,243
0,0,2,2,2,-24,-24,824,900,Ground,NoEnemy,NoEnemy,Coin,move,115,201
0,0,0,0,2,-24,-24,824,900,Ground,NoEnemy,NoEnemy,NoCoin,move,147,201
0,0,0,80,0,-60,-60,100,1414,Ground,Enemy,NoEnemy,NoCoin,move,243,201
0,0,0,0,0,80,0,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,201,201
0,0,0,0,0,0,0,282,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,201,201
0,0,0,0,0,0,0,360,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,201,201
0,0,0,0,0,80,0,0,728,Air,NoEnemy,Enemy,NoCoin,move_jump,201,297
0,0,0,0,-62,0,80,141,800,Ground,Enemy,NoEnemy,NoCoin,move,377,335
0,0,2,2,2,-24,-24,824,141,Ground,NoEnemy,NoEnemy,Coin,move,367,473
0,0,2,2,2,-24,-24,824,141,Ground,NoEnemy,NoEnemy,Coin,move,367,489
0,0,2,0,2,-24,-24,854,141,Ground,NoEnemy,NoEnemy,NoCoin,move,383,489
0,2,2,2,2,-24,-24,761,400,Ground,NoEnemy,NoEnemy,Coin,move,383,505
0,0,2,2,2,-24,80,141,608,Air,Enemy,NoEnemy,Coin,move_jump,431,617
0,0,2,2,2,80,-24,100,806,Ground,NoEnemy,Enemy,Coin,move,463,617
0,0,2,-24,-24,-60,-60,700,905,Air,NoEnemy,NoEnemy,NoCoin,move_jump,473,617
0,0,2,0,2,0,-24,707,806,Air,NoEnemy,NoEnemy,NoCoin,move_jump,489,617
0,0,2,2,2,-24,0,608,800,Ground,NoEnemy,NoEnemy,Coin,move,553,649
0,0,0,0,0,0,80,141,824,Ground,Enemy,NoEnemy,NoCoin,move,649,771
0,0,0,0,0,80,0,100,900,Air,NoEnemy,Enemy,NoCoin,move_jump,797,807
0,0,0,0,0,-60,-60,1414,700,Air,NoEnemy,NoEnemy,NoCoin,move_jump,807,807
0,0,0,0,0,0,0,1414,900,Air,NoEnemy,NoEnemy,NoCoin,move_jump,807,807
0,0,0,0,0,-60,80,100,894,Air,Enemy,NoEnemy,NoCoin,move_jump,807,881
0,0,0,0,0,80,0,100,854,Ground,NoEnemy,Enemy,NoCoin,move,807,897
-24,0,2,2,2,-24,-24,412,800,Ground,NoEnemy,NoEnemy,Coin,move,881,923
-24,0,2,2,2,-24,-24,412,800,Ground,NoEnemy,NoEnemy,Coin,move,881,955
-24,0,2,2,2,-24,-24,412,800,Ground,NoEnemy,NoEnemy,Coin,move,881,955
-24,0,2,0,2,-24,-24,412,800,Ground,NoEnemy,NoEnemy,NoCoin,move,897,971
0,0,0,0,0,0,80,141,600,Ground,Enemy,NoEnemy,NoCoin,move,913,1035
0,0,0,80,0,80,-60,0,921,Ground,Enemy,Enemy,NoCoin,move_jump,1067,1067
0,0,0,0,0,0,0,943,721,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1067,1067
0,0,0,0,0,0,0,1000,670,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1067,1067
0,0,0,80,0,-60,-60,100,900,Air,Enemy,NoEnemy,NoCoin,move_jump,1067,1077
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,-1,-1
0,0,0,0,0,0,80,141,1081,Ground,Enemy,NoEnemy,NoCoin,move,-1,19
0,0,0,0,0,80,0,100,900,Air,NoEnemy,Enemy,NoCoin,move_jump,9,19
0,0,2,2,0,80,-24,0,412,Ground,NoEnemy,Enemy,Coin,move,253,295
0,0,2,-24,-24,-60,-60,316,509,Air,NoEnemy,NoEnemy,NoCoin,move_jump,263,295
0,0,2,0,80,0,-24,200,412,Air,NoEnemy,NoEnemy,NoCoin,move_jump,279,295
0,0,2,2,2,0,0,761,141,Ground,NoEnemy,NoEnemy,Coin,move,327,391
0,0,0,0,0,-60,80,100,1063,Air,Enemy,NoEnemy,NoCoin,move_jump,391,443
0,0,0,0,0,80,0,100,984,Air,NoEnemy,Enemy,NoCoin,move_jump,507,539
0,0,0,0,0,0,0,223,854,Air,NoEnemy,NoEnemy,NoCoin,move_jump,507,555
0,0,0,0,0,0,0,316,761,Air,NoEnemy,NoEnemy,NoCoin,move_jump,507,555
0,0,0,0,0,80,-60,100,921,Air,NoEnemy,Enemy,NoCoin,move_jump,603,651
0,0,0,0,0,-24,80,141,824,Ground,Enemy,NoEnemy,NoCoin,move,651,703
0,0,2,2,2,-24,-24,412,316,Ground,NoEnemy,NoEnemy,Coin,move,735,799
0,0,2,2,2,-24,-24,412,316,Ground,NoEnemy,NoEnemy,Coin,move,735,799
0,0,0,0,2,-24,-24,412,360,Ground,NoEnemy,NoEnemy,NoCoin,move,767,799
0,0,2,2,0,-24,0,316,316,Ground,NoEnemy,NoEnemy,Coin,move,767,799
0,0,0,80,0,-60,-60,100,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,895,905
0,0,0,0,0,80,0,0,700,Air,NoEnemy,Enemy,NoCoin,move_jump,905,925
0,0,0,0,0,-24,-24,223,800,Air,NoEnemy,NoEnemy,NoCoin,move_jump,915,925
0,0,0,0,0,0,0,200,700,Air,NoEnemy,NoEnemy,NoCoin,move_jump,915,925
0,0,0,0,0,0,80,100,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,915,925
0,0,0,0,0,80,0,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,915,925
0,0,2,2,2,-24,-24,412,400,Ground,NoEnemy,NoEnemy,Coin,move,955,1045
0,0,2,2,2,-24,-24,412,400,Ground,NoEnemy,NoEnemy,Coin,move,955,1045
0,0,0,0,2,-24,-24,412,400,Ground,NoEnemy,NoEnemy,NoCoin,move,987,1045
-24,0,2,2,0,-24,0,316,400,Ground,NoEnemy,NoEnemy,Coin,move,987,1045
-24,0,0,0,0,0,80,100,400,Ground,Enemy,NoEnemy,NoCoin,move,1035,1061
0,0,0,0,0,80,0,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,1019,1019
0,0,0,0,0,0,0,200,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1019,1019
0,0,0,0,0,0,0,424,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1019,1019
0,0,0,0,0,80,0,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,1019,1039
0,0,0,0,0,-60,80,141,1414,Ground,Enemy,NoEnemy,NoCoin,move,1029,1039
0,0,0,0,0,0,0,1131,1140,Air,NoEnemy,NoEnemy,NoCoin,move_jump,-1,-1
0,0,2,2,2,-24,0,948,905,Ground,NoEnemy,NoEnemy,Coin,move,-1,159
0,0,0,80,-24,-60,-60,100,800,Ground,Enemy,NoEnemy,NoCoin,move,159,159
0,0,0,0,0,80,-24,100,700,Air,NoEnemy,Enemy,NoCoin,move_jump,159,159
0,0,0,0,0,0,0,200,600,Air,NoEnemy,NoEnemy,NoCoin,move_jump,159,159
0,0,0,0,0,0,0,300,500,Air,NoEnemy,NoEnemy,NoCoin,move_jump,159,159
0,0,0,0,0,0,80,141,400,Air,Enemy,NoEnemy,NoCoin,move_jump,175,195
0,0,0,0,-85,80,0,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,185,195
0,0,2,2,0,-24,-24,632,900,Ground,NoEnemy,NoEnemy,Coin,move,375,417
0,0,2,2,0,-24,-24,632,900,Ground,NoEnemy,NoEnemy,Coin,move,375,417
0,0,0,0,0,-24,-24,538,900,Ground,NoEnemy,NoEnemy,NoCoin,move,407,417
0,0,0,0,0,-60,80,141,1081,Ground,Enemy,NoEnemy,NoCoin,move,407,417
0,0,0,0,0,80,80,100,1029,Ground,Enemy,Enemy,NoCoin,move,407,417
0,0,2,2,0,-24,0,670,412,Ground,NoEnemy,NoEnemy,Coin,move,481,513
0,0,2,2,0,-24,0,632,412,Ground,NoEnemy,NoEnemy,Coin,move,481,513
0,0,0,0,0,-24,0,632,721,Ground,NoEnemy,NoEnemy,NoCoin,move,513,513
0,0,0,80,80,-60,-60,100,700,Ground,Enemy,NoEnemy,NoCoin,move_jump,513,513
0,0,0,0,0,80,-60,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,513,513
0,0,2,2,2,-24,-24,500,900,Ground,NoEnemy,NoEnemy,Coin,move,585,659
0,0,2,2,2,-24,-24,500,900,Ground,NoEnemy,NoEnemy,Coin,move,585,659
0,0,0,0,2,-24,-24,500,900,Ground,NoEnemy,NoEnemy,NoCoin,move,617,659
0,0,2,2,0,-24,-24,500,900,Ground,NoEnemy,NoEnemy,Coin,move,617,659
0,0,0,0,0,-60,80,141,989,Ground,Enemy,NoEnemy,NoCoin,move,649,659
0,0,0,0,-60,80,80,100,921,Ground,Enemy,Enemy,NoCoin,move,649,659
0,0,0,0,80,0,-60,0,781,Air,NoEnemy,NoEnemy,NoCoin,move_jump,659,691
0,0,0,80,0,0,-60,0,781,Air,Enemy,NoEnemy,NoCoin,move_jump,659,691
0,0,0,0,0,0,80,100,707,Air,Enemy,NoEnemy,NoCoin,move_jump,659,691
0,0,0,0,0,80,0,100,640,Air,NoEnemy,Enemy,NoCoin,move_jump,659,723
0,0,2,2,2,-24,-24,824,500,Ground,NoEnemy,NoEnemy,Coin,move,659,723
0,0,2,2,2,-24,-24,824,500,Ground,NoEnemy,NoEnemy,Coin,move,659,733
0,0,0,0,2,-24,-24,824,500,Ground,NoEnemy,NoEnemy,NoCoin,move,691,733
0,0,2,0,0,-24,-24,728,500,Ground,NoEnemy,NoEnemy,Coin,move,691,733
0,0,0,0,0,0,80,141,761,Ground,Enemy,NoEnemy,NoCoin,move,723,781
0,0,2,2,2,80,-24,100,905,Air,NoEnemy,Enemy,Coin,move_jump,887,993
0,0,2,2,2,-24,-24,412,900,Ground,NoEnemy,NoEnemy,Coin,move,919,993
0,0,2,2,2,-24,-24,412,900,Ground,NoEnemy,NoEnemy,Coin,move,919,993
0,0,0,0,2,-24,-24,412,900,Ground,NoEnemy,NoEnemy,NoCoin,move,951,1025
0,0,0,0,0,-24,80,141,894,Ground,Enemy,NoEnemy,NoCoin,move,983,1105
0,0,0,2,0,80,2,0,700,Air,NoEnemy,Enemy,Coin,move_jump,1105,1105
0,0,0,0,0,0,2,100,900,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1105,1105
0,0,0,0,0,0,0,200,800,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1105,1137
-24,0,2,2,0,-24,-24,300,905,Ground,NoEnemy,NoEnemy,Coin,move,1137,1179
-24,0,0,0,0,0,80,141,984,Ground,Enemy,NoEnemy,NoCoin,move,1169,1275
0,0,0,0,0,80,80,100,900,Air,Enemy,Enemy,NoCoin,move_jump,1339,1349
0,0,0,0,-60,-60,-60,0,1029,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1349,1349
0,0,0,0,0,0,-60,1414,894,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1349,1349
0,0,2,2,2,-24,-24,608,141,Ground,NoEnemy,NoEnemy,Coin,move,1381,1455
0,0,0,0,0,-24,80,100,1414,Ground,Enemy,NoEnemy,NoCoin,move,1445,1465
0,0,0,0,0,80,0,0,1414,Ground,NoEnemy,Enemy,NoCoin,move,1445,1465
0,0,0,0,80,-60,-60,223,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1455,1465
0,0,0,0,0,0,80,100,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,1455,1465
0,0,0,0,0,0,80,141,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,1455,1465
